"breadwinner_ns__BillingScheduleName__c","breadwinner_ns__ClassName__c","breadwinner_ns__CreatedFrom__c","breadwinner_ns__CreatedFrom_Estimate__c","breadwinner_ns__CreatedFromInternalId__c","breadwinner_ns__Created_Via__c","breadwinner_ns__CurrencyName__c","breadwinner_ns__CustomFormInternalId__c","breadwinner_ns__Entity__c","breadwinner_ns__EntityInternalId__c","breadwinner_ns__TranDate__c","breadwinner_ns__CreatedDate__c","breadwinner_ns__DepartmentName__c","breadwinner_ns__DiscountItemInternalId__c","breadwinner_ns__DiscountRate__c","breadwinner_ns__DiscountTotal__c","breadwinner_ns__EndDate__c","breadwinner_ns__ExchangeRate__c","breadwinner_ns__ExternalId__c","breadwinner_ns__Flag__c","breadwinner_ns__GiftCertApplied__c","breadwinner_ns__HandlingCost__c","breadwinner_ns__InternalId__c","breadwinner_ns__LastModifiedDate__c","breadwinner_ns__LocationName__c","breadwinner_ns__Memo__c","breadwinner_ns__NetSuite_Org_Id__c","breadwinner_ns__OtherRefNum__c","breadwinner_ns__PrimaryContact__c","breadwinner_ns__PrimaryContactInternalId__c","breadwinner_ns__SalesEffectiveDate__c","Name","breadwinner_ns__SalesRepName__c","breadwinner_ns__Salesforce_Account__c","breadwinner_ns__Salesforce_Opportunity__c","breadwinner_ns__ShippingCost__c","breadwinner_ns__ShipMethodName__c","breadwinner_ns__StartDate__c","breadwinner_ns__Status__c","breadwinner_ns__Subsidiary__c","breadwinner_ns__SubTotal__c","breadwinner_ns__Tax2Total__c","breadwinner_ns__TaxTotal__c","breadwinner_ns__TermsName__c","breadwinner_ns__TermsInternalId__c","breadwinner_ns__Total__c"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89587","2025-12-05T14:08:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4343","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:43.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89588","2025-12-05T14:08:43.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4344","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:45.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89589","2025-12-05T14:08:45.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4345","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89590","2025-12-05T14:08:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4346","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:48.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89591","2025-12-05T14:08:48.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4347","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89592","2025-12-05T14:08:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4348","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:50.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89593","2025-12-05T14:08:50.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4349","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:52.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89594","2025-12-05T14:08:52.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4350","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:53.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89595","2025-12-05T14:08:53.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4351","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:55.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89596","2025-12-05T14:08:55.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4352","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:57.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89597","2025-12-05T14:08:57.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4353","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:08:58.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89598","2025-12-05T14:08:58.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4354","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:00.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89599","2025-12-05T14:09:00.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4355","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:05.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89600","2025-12-05T14:09:05.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4356","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:06.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89601","2025-12-05T14:09:06.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4357","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:08.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89602","2025-12-05T14:09:08.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4358","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:09.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89603","2025-12-05T14:09:09.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4359","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:10.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89604","2025-12-05T14:09:10.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4360","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:12.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89605","2025-12-05T14:09:12.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4361","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:13.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89606","2025-12-05T14:09:13.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4362","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:14.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89607","2025-12-05T14:09:14.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4363","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:16.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89608","2025-12-05T14:09:16.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4364","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:17.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89609","2025-12-05T14:09:17.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4365","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:19.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89610","2025-12-05T14:09:19.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4366","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:20.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89611","2025-12-05T14:09:20.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4367","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:22.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89612","2025-12-05T14:09:22.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4368","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:23.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89613","2025-12-05T14:09:23.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4369","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:25.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89614","2025-12-05T14:09:25.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4370","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:26.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89615","2025-12-05T14:09:26.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4371","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:28.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89616","2025-12-05T14:09:28.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4372","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:29.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89617","2025-12-05T14:09:29.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4373","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:31.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89618","2025-12-05T14:09:31.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4374","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:32.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89619","2025-12-05T14:09:32.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4375","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:33.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89620","2025-12-05T14:09:33.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4376","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:35.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89621","2025-12-05T14:09:35.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4377","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:36.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89622","2025-12-05T14:09:36.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4378","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:38.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89623","2025-12-05T14:09:38.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4379","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89624","2025-12-05T14:09:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4380","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:09:40.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","89625","2025-12-05T14:09:40.000Z","","","TSTDRV2119874","","","","2025-12-05","SO4381","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","147.61","","0.0","Net 30","2","147.61"
